game_id,league,away_team,home_team,location,tv_coverage,betting_line,betting_over_under,attendance,away_win_pct,home_win_pct,away_quarter1,away_quarter2,away_quarter3,away_quarter4,away_overtime,away_total,home_quarter1,home_quarter2,home_quarter3,home_quarter4,home_overtime,home_total,game_time,game_date,game_month,game_day,game_year,away_team_name,away_team_mascot,primary_color_x,secondary_color_x,accent_color_x,away_team_logo,away_team_conference,away_team_conference_wins,away_team_conference_losses,away_team_conference_ties,away_team_overall_wins,away_team_overall_losses,away_team_overall_ties,home_team_name,home_team_mascot,primary_color_y,secondary_color_y,accent_color_y,home_team_logo,home_team_conference,home_team_conference_wins,home_team_conference_losses,home_team_conference_ties,home_team_overall_wins,home_team_overall_losses,home_team_overall_ties,location_id,stadium,stadium_capacity,city,state,latitude,longitude
401645355,CFB,2636,202,21,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,TBD,"October 26, 2024",10.0,26.0,2024.0,UTSA,Roadrunners,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2636.png,American,0.0,0.0,0.0,0.0,0.0,0.0,Tulsa,Golden Hurricane,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/202.png,American,0.0,0.0,0.0,0.0,0.0,0.0,21,Chapman Stadium,0,Tulsa,OK,33.79430875,-117.85098443268058
401628983,CFB,87,2426,144,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,12:00 PM,"October 26, 2024",10.0,26.0,2024.0,Notre Dame,Fighting Irish,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/87.png,FBS Indep.,0.0,0.0,0.0,0.0,0.0,0.0,Navy,Midshipmen,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2426.png,American,0.0,0.0,0.0,0.0,0.0,0.0,144,MetLife Stadium,0,East Rutherford,NJ,40.81352375,-74.07340074891175
401628527,CFB,77,2294,46,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,3:30 PM,"October 26, 2024",10.0,26.0,2024.0,Northwestern,Wildcats,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/77.png,Big Ten,0.0,0.0,0.0,0.0,0.0,0.0,Iowa,Hawkeyes,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2294.png,Big Ten,0.0,0.0,0.0,0.0,0.0,0.0,46,Kinnick Stadium,0,Iowa City,IA,41.658624599999996,-91.55119153525328
401629035,CFB,242,41,108,Coverage: CBSSN,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,3:30 PM,"October 26, 2024",10.0,26.0,2024.0,Rice,Owls,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/242.png,American,0.0,0.0,0.0,0.0,0.0,0.0,UConn,Huskies,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/41.png,FBS Indep.,0.0,0.0,0.0,0.0,0.0,0.0,108,Pratt & Whitney Stadium,0,East Hartford,CT,37.6280602,-98.7485305
401645308,CFB,2681,113,57,Coverage: ESPN+,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,3:30 PM,"October 26, 2024",10.0,26.0,2024.0,Wagner,Seahawks,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2681.png,NEC,0.0,0.0,0.0,0.0,0.0,0.0,Massachusetts,Minutemen,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/113.png,FBS Indep.,0.0,0.0,0.0,0.0,0.0,0.0,57,Warren McGuirk Alumni Stadium,0,Amherst,MA,42.3772457,-72.53604564191687
401643745,CFB,328,2751,114,Coverage: CBSSN,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,7:00 PM,"October 26, 2024",10.0,26.0,2024.0,Utah State,Aggies,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/328.png,Mountain West,0.0,0.0,0.0,0.0,0.0,0.0,Wyoming,Cowboys,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2751.png,Mountain West,0.0,0.0,0.0,0.0,0.0,0.0,114,War Memorial Stadium,0,Laramie,WY,34.7498294,-92.3301284742888
401643818,CFB,2653,2032,75,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,7:00 PM,"October 26, 2024",10.0,26.0,2024.0,Troy,Trojans,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2653.png,Sun Belt,0.0,0.0,0.0,0.0,0.0,0.0,Arkansas State,Red Wolves,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2032.png,Sun Belt,0.0,0.0,0.0,0.0,0.0,0.0,75,Centennial Bank Stadium,0,Jonesboro,AR,35.84885975,-90.66718138858229
401643742,CFB,23,278,129,Coverage: truTV,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,8:00 PM,"October 26, 2024",10.0,26.0,2024.0,San José State,Spartans,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/23.png,Mountain West,0.0,0.0,0.0,0.0,0.0,0.0,Fresno State,Bulldogs,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/278.png,Mountain West,0.0,0.0,0.0,0.0,0.0,0.0,129,Valley Children's Stadium,0,Fresno,CA,36.81439585,-119.75803831036679
401643744,CFB,265,21,91,Coverage: CBSSN,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,10:30 PM,"October 26, 2024",10.0,26.0,2024.0,Washington State,Cougars,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/265.png,Pac-12,0.0,0.0,0.0,0.0,0.0,0.0,San Diego State,Aztecs,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/21.png,Mountain West,0.0,0.0,0.0,0.0,0.0,0.0,91,Snapdragon Stadium,0,San Diego,CA,32.78418875,-117.12169820746657
401643743,CFB,2440,62,4,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,11:59 PM,"October 26, 2024",10.0,26.0,2024.0,Nevada,Wolf Pack,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2440.png,Mountain West,0.0,0.0,0.0,0.0,0.0,0.0,Hawaii,Rainbow Warriors,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/62.png,Mountain West,0.0,0.0,0.0,0.0,0.0,0.0,4,Clarence T.C. Ching Athletics Complex,0,Honolulu,HI,21.2942909,-157.81712089406557
401640985,CFB,166,2229,116,Coverage: CBSSN,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,7:00 PM,"October 29, 2024",10.0,29.0,2024.0,New Mexico State,Aggies,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/166.png,CUSA,0.0,0.0,0.0,0.0,0.0,0.0,Florida International,Panthers,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2229.png,CUSA,0.0,0.0,0.0,0.0,0.0,0.0,116,Pitbull Stadium,0,Miami,FL,,
401643820,CFB,309,326,94,Coverage: ESPN2,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,7:30 PM,"October 29, 2024",10.0,29.0,2024.0,Louisiana,Ragin Cajuns,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/309.png,Sun Belt,0.0,0.0,0.0,0.0,0.0,0.0,Texas State,Bobcats,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/326.png,Sun Belt,0.0,0.0,0.0,0.0,0.0,0.0,94,Bobcat Stadium (TX),0,San Marcos,TX,29.891059249999998,-97.92555336904766
401641012,CFB,2348,2534,137,Coverage: ESPNU,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,8:00 PM,"October 29, 2024",10.0,29.0,2024.0,Louisiana Tech,Bulldogs,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2348.png,CUSA,0.0,0.0,0.0,0.0,0.0,0.0,Sam Houston,Bearkats,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2534.png,CUSA,0.0,0.0,0.0,0.0,0.0,0.0,137,Elliott T. Bowers Stadium,0,Huntsville,TX,,
401640994,CFB,55,2335,71,Coverage: CBSSN,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,7:00 PM,"October 30, 2024",10.0,30.0,2024.0,Jacksonville State,Gamecocks,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/55.png,CUSA,0.0,0.0,0.0,0.0,0.0,0.0,Liberty,Flames,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2335.png,CUSA,0.0,0.0,0.0,0.0,0.0,0.0,71,Williams Stadium (VA),0,Lynchburg,VA,37.354307500000004,-79.17491957847966
401641020,CFB,338,98,121,Coverage: ESPN2,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,7:30 PM,"October 30, 2024",10.0,30.0,2024.0,Kennesaw State,Owls,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/338.png,CUSA,0.0,0.0,0.0,0.0,0.0,0.0,Western Kentucky,Hilltoppers,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/98.png,CUSA,0.0,0.0,0.0,0.0,0.0,0.0,121,Houchens Industries-L.T. Smith Stadium,0,Bowling Green,KY,,
401645356,CFB,2655,2429,93,Coverage: ESPN,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,7:30 PM,"October 31, 2024",10.0,31.0,2024.0,Tulane,Green Wave,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2655.png,American,0.0,0.0,0.0,0.0,0.0,0.0,Charlotte,49ers,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2429.png,American,0.0,0.0,0.0,0.0,0.0,0.0,93,Jerry Richardson Stadium,0,Charlotte,NC,35.310474049999996,-80.74007562138678
401629036,CFB,2247,41,108,Coverage: CBSSN,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,7:00 PM,"November 1, 2024",11.0,1.0,2024.0,Georgia State,Panthers,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2247.png,Sun Belt,0.0,0.0,0.0,0.0,0.0,0.0,UConn,Huskies,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/41.png,FBS Indep.,0.0,0.0,0.0,0.0,0.0,0.0,108,Pratt & Whitney Stadium,0,East Hartford,CT,37.6280602,-98.7485305
401645357,CFB,58,2226,109,Coverage: ESPN2,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,7:30 PM,"November 1, 2024",11.0,1.0,2024.0,South Florida,Bulls,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/58.png,American,0.0,0.0,0.0,0.0,0.0,0.0,Florida Atlantic,Owls,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2226.png,American,0.0,0.0,0.0,0.0,0.0,0.0,109,FAU Stadium,0,Boca Raton,FL,26.376294950000002,-80.10171771394931
401643747,CFB,21,68,139,Coverage: FS1,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,8:00 PM,"November 1, 2024",11.0,1.0,2024.0,San Diego State,Aztecs,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/21.png,Mountain West,0.0,0.0,0.0,0.0,0.0,0.0,Boise State,Broncos,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/68.png,Mountain West,0.0,0.0,0.0,0.0,0.0,0.0,139,Albertsons Stadium,0,Boise,ID,43.60355615,-116.1957917192275
401628539,CFB,194,213,102,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,TBD,"November 2, 2024",11.0,2.0,2024.0,Ohio State,Buckeyes,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/194.png,Big Ten,0.0,0.0,0.0,0.0,0.0,0.0,Penn State,Nittany Lions,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/213.png,Big Ten,0.0,0.0,0.0,0.0,0.0,0.0,102,Beaver Stadium,0,University Park,PA,40.812074249999995,-77.85494312546311
401628406,CFB,145,8,133,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,TBD,"November 2, 2024",11.0,2.0,2024.0,Ole Miss,Rebels,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/145.png,SEC,0.0,0.0,0.0,0.0,0.0,0.0,Arkansas,Razorbacks,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/8.png,SEC,0.0,0.0,0.0,0.0,0.0,0.0,133,Razorback Stadium,0,Fayetteville,AR,33.4386991,-94.0232081
401628412,CFB,96,2633,41,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,TBD,"November 2, 2024",11.0,2.0,2024.0,Kentucky,Wildcats,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/96.png,SEC,0.0,0.0,0.0,0.0,0.0,0.0,Tennessee,Volunteers,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2633.png,SEC,0.0,0.0,0.0,0.0,0.0,0.0,41,Neyland Stadium,0,Knoxville,TN,35.9550818,-83.92507993491228
401628536,CFB,2483,130,40,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,TBD,"November 2, 2024",11.0,2.0,2024.0,Oregon,Ducks,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2483.png,Big Ten,0.0,0.0,0.0,0.0,0.0,0.0,Michigan,Wolverines,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/130.png,Big Ten,0.0,0.0,0.0,0.0,0.0,0.0,40,Michigan Stadium,0,Ann Arbor,MI,42.2658652,-83.74868376764053
401635601,CFB,150,2390,103,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,TBD,"November 2, 2024",11.0,2.0,2024.0,Duke,Blue Devils,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/150.png,ACC,0.0,0.0,0.0,0.0,0.0,0.0,Miami,Hurricanes,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2390.png,ACC,0.0,0.0,0.0,0.0,0.0,0.0,103,Hard Rock Stadium,0,Miami Gardens,FL,25.95790315,-80.24001919530573
401628540,CFB,30,264,97,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,TBD,"November 2, 2024",11.0,2.0,2024.0,USC,Trojans,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/30.png,Big Ten,0.0,0.0,0.0,0.0,0.0,0.0,Washington,Huskies,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/264.png,Big Ten,0.0,0.0,0.0,0.0,0.0,0.0,97,Husky Stadium,0,Seattle,WA,47.650373599999995,-122.30197598251354
401636915,CFB,9,197,42,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,TBD,"November 2, 2024",11.0,2.0,2024.0,Arizona State,Sun Devils,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/9.png,Big 12,0.0,0.0,0.0,0.0,0.0,0.0,Oklahoma State,Cowboys,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/197.png,Big 12,0.0,0.0,0.0,0.0,0.0,0.0,42,Boone Pickens Stadium,0,Stillwater,OK,36.1256929,-97.06686984320964
401636913,CFB,2306,248,78,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,TBD,"November 2, 2024",11.0,2.0,2024.0,Kansas State,Wildcats,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2306.png,Big 12,0.0,0.0,0.0,0.0,0.0,0.0,Houston,Cougars,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/248.png,Big 12,0.0,0.0,0.0,0.0,0.0,0.0,78,TDECU Stadium,0,Houston,TX,29.72192555,-95.34827603717156
401635600,CFB,97,228,107,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,TBD,"November 2, 2024",11.0,2.0,2024.0,Louisville,Cardinals,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/97.png,ACC,0.0,0.0,0.0,0.0,0.0,0.0,Clemson,Tigers,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/228.png,ACC,0.0,0.0,0.0,0.0,0.0,0.0,107,"Memorial Stadium (Clemson, SC)",0,Clemson,SC,,
401636916,CFB,12,2116,11,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,TBD,"November 2, 2024",11.0,2.0,2024.0,Arizona,Wildcats,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/12.png,Big 12,0.0,0.0,0.0,0.0,0.0,0.0,UCF,Knights,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2116.png,Big 12,0.0,0.0,0.0,0.0,0.0,0.0,11,FBC Mortgage Stadium,0,Orlando,FL,28.60831635,-81.19262425165596
401636914,CFB,2641,66,59,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,TBD,"November 2, 2024",11.0,2.0,2024.0,Texas Tech,Red Raiders,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2641.png,Big 12,0.0,0.0,0.0,0.0,0.0,0.0,Iowa State,Cyclones,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/66.png,Big 12,0.0,0.0,0.0,0.0,0.0,0.0,59,Jack Trice Stadium,0,Ames,IA,42.0138183,-93.63496890586613
401628537,CFB,26,158,56,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,TBD,"November 2, 2024",11.0,2.0,2024.0,UCLA,Bruins,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/26.png,Big Ten,0.0,0.0,0.0,0.0,0.0,0.0,Nebraska,Cornhuskers,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/158.png,Big Ten,0.0,0.0,0.0,0.0,0.0,0.0,56,"Memorial Stadium (Lincoln, NE)",0,Lincoln,NE,40.820717900000005,-96.70475616344208
401628407,CFB,238,2,83,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,TBD,"November 2, 2024",11.0,2.0,2024.0,Vanderbilt,Commodores,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/238.png,SEC,0.0,0.0,0.0,0.0,0.0,0.0,Auburn,Tigers,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2.png,SEC,0.0,0.0,0.0,0.0,0.0,0.0,83,Jordan-Hare Stadium,0,Auburn,AL,32.602161550000005,-85.48916131431398
401628411,CFB,245,2579,66,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,TBD,"November 2, 2024",11.0,2.0,2024.0,Texas A&M,Aggies,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/245.png,SEC,0.0,0.0,0.0,0.0,0.0,0.0,South Carolina,Gamecocks,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2579.png,SEC,0.0,0.0,0.0,0.0,0.0,0.0,66,Williams-Brice Stadium,0,Columbia,SC,33.9730451,-81.01911803445861
401628533,CFB,135,356,24,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,TBD,"November 2, 2024",11.0,2.0,2024.0,Minnesota,Golden Gophers,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/135.png,Big Ten,0.0,0.0,0.0,0.0,0.0,0.0,Illinois,Fighting Illini,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/356.png,Big Ten,0.0,0.0,0.0,0.0,0.0,0.0,24,"Memorial Stadium (Champaign, IL)",0,Champaign,IL,40.09928615,-88.23674977880262
401628534,CFB,84,127,28,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,TBD,"November 2, 2024",11.0,2.0,2024.0,Indiana,Hoosiers,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/84.png,Big Ten,0.0,0.0,0.0,0.0,0.0,0.0,Michigan State,Spartans,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/127.png,Big Ten,0.0,0.0,0.0,0.0,0.0,0.0,28,Spartan Stadium,0,East Lansing,MI,37.319689499999996,-121.86831393740505
401628535,CFB,275,2294,46,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,TBD,"November 2, 2024",11.0,2.0,2024.0,Wisconsin,Badgers,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/275.png,Big Ten,0.0,0.0,0.0,0.0,0.0,0.0,Iowa,Hawkeyes,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2294.png,Big Ten,0.0,0.0,0.0,0.0,0.0,0.0,46,Kinnick Stadium,0,Iowa City,IA,41.658624599999996,-91.55119153525328
401628538,CFB,77,2509,50,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,TBD,"November 2, 2024",11.0,2.0,2024.0,Northwestern,Wildcats,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/77.png,Big Ten,0.0,0.0,0.0,0.0,0.0,0.0,Purdue,Boilermakers,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2509.png,Big Ten,0.0,0.0,0.0,0.0,0.0,0.0,50,Ross-Ade Stadium,0,West Lafayette,IN,40.434431849999996,-86.91774818394232
401635516,CFB,24,152,8,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,TBD,"November 2, 2024",11.0,2.0,2024.0,Stanford,Cardinal,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/24.png,ACC,0.0,0.0,0.0,0.0,0.0,0.0,NC State,Wolfpack,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/152.png,ACC,0.0,0.0,0.0,0.0,0.0,0.0,8,Carter-Finley Stadium,0,Raleigh,NC,35.800846449999995,-78.71960451582763
401635602,CFB,153,52,99,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,TBD,"November 2, 2024",11.0,2.0,2024.0,North Carolina,Tar Heels,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/153.png,ACC,0.0,0.0,0.0,0.0,0.0,0.0,Florida State,Seminoles,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/52.png,ACC,0.0,0.0,0.0,0.0,0.0,0.0,99,Doak Campbell Stadium,0,Tallahassee,FL,30.438151,-84.3043923955984
401635604,CFB,259,183,60,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,TBD,"November 2, 2024",11.0,2.0,2024.0,Virginia Tech,Hokies,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/259.png,ACC,0.0,0.0,0.0,0.0,0.0,0.0,Syracuse,Orange,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/183.png,ACC,0.0,0.0,0.0,0.0,0.0,0.0,60,JMA Wireless Dome,0,Syracuse,NY,43.03628365,-76.13636031709831
401635627,CFB,221,2567,88,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,TBD,"November 2, 2024",11.0,2.0,2024.0,Pittsburgh,Panthers,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/221.png,ACC,0.0,0.0,0.0,0.0,0.0,0.0,SMU,Mustangs,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2567.png,ACC,0.0,0.0,0.0,0.0,0.0,0.0,88,Gerald J. Ford Stadium,0,Dallas,TX,32.838058700000005,-96.78345776612298
401636912,CFB,2628,239,77,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,TBD,"November 2, 2024",11.0,2.0,2024.0,TCU,Horned Frogs,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2628.png,Big 12,0.0,0.0,0.0,0.0,0.0,0.0,Baylor,Bears,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/239.png,Big 12,0.0,0.0,0.0,0.0,0.0,0.0,77,McLane Stadium,0,Waco,TX,31.558208999999998,-97.1164471867892
401643821,CFB,295,2026,58,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,TBD,"November 2, 2024",11.0,2.0,2024.0,Old Dominion,Monarchs,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/295.png,Sun Belt,0.0,0.0,0.0,0.0,0.0,0.0,App State,Mountaineers,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2026.png,Sun Belt,0.0,0.0,0.0,0.0,0.0,0.0,58,Kidd Brewer Stadium,0,Boone,NC,36.21148865,-81.68557170976591
401643822,CFB,2433,276,67,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,TBD,"November 2, 2024",11.0,2.0,2024.0,UL Monroe,Warhawks,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2433.png,Sun Belt,0.0,0.0,0.0,0.0,0.0,0.0,Marshall,Thundering Herd,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/276.png,Sun Belt,0.0,0.0,0.0,0.0,0.0,0.0,67,Joan C. Edwards Stadium,0,Huntington,WV,38.4248685,-82.42100877672945
401643823,CFB,290,6,69,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,TBD,"November 2, 2024",11.0,2.0,2024.0,Georgia Southern,Eagles,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/290.png,Sun Belt,0.0,0.0,0.0,0.0,0.0,0.0,South Alabama,Jaguars,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/6.png,Sun Belt,0.0,0.0,0.0,0.0,0.0,0.0,69,Hancock Whitney Stadium,0,Mobile,AL,30.69693195,-88.19201804075955
401643824,CFB,324,2653,81,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,TBD,"November 2, 2024",11.0,2.0,2024.0,Coastal Carolina,Chanticleers,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/324.png,Sun Belt,0.0,0.0,0.0,0.0,0.0,0.0,Troy,Trojans,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2653.png,Sun Belt,0.0,0.0,0.0,0.0,0.0,0.0,81,Veterans Memorial Stadium (AL),0,Troy,AL,31.7996004,-85.95196331820388
401644757,CFB,2084,2006,134,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,TBD,"November 2, 2024",11.0,2.0,2024.0,Buffalo,Bulls,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2084.png,MAC,0.0,0.0,0.0,0.0,0.0,0.0,Akron,Zips,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2006.png,MAC,0.0,0.0,0.0,0.0,0.0,0.0,134,InfoCision Stadium,0,Akron,OH,41.07251,-81.50848073481782
401644758,CFB,2649,2199,136,,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,TBD,"November 2, 2024",11.0,2.0,2024.0,Toledo,Rockets,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2649.png,MAC,0.0,0.0,0.0,0.0,0.0,0.0,Eastern Michigan,Eagles,,,,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/2199.png,MAC,0.0,0.0,0.0,0.0,0.0,0.0,136,Rynearson Stadium,0,Ypsilanti,MI,42.2558724,-83.64737474598931
